党同妒异	dang3tong2du4yi4
党坚势盛	dang3jian1shi4sheng4
党恶佑奸	dang3e4you4jian1
党恶朋奸	dang3e4peng2jian1
党豺为虐	dang3chai2wei2nve4
党邪丑正	dang3xie2chou3zheng4
党邪陷正	dang3xie2xian4zheng4
兜头盖脸	dou1tou2gai4lian3
兜肚连肠	dou1du3lian2chang2
兢兢业业	jing1jing1ye4ye4
兢兢干干	jing1jing1gan4gan4
兢兢战战	jing1jing1zhan4zhan4
兢兢翼翼	jing1jing1yi4yi4
入不支出	ru4bu4zhi1chu1
入不敷出	ru4bu4fu1chu1
入主出奴	ru4zhu3chu1nu2
入乡问俗	ru4xiang1wen4su2
入乡随乡	ru4xiang1sui2xiang1
入乡随俗	ru4xiang1sui2su2
入井望天	ru4jing3wang4tian1
入品用荫	ru4pin3yong4yin1
入国问俗	ru4guo2wen4su2
入国问禁	ru4guo2wen4jin4
入土为安	ru4tu3wei2an1
入圣超凡	ru4sheng4chao1fan2
入地无门	ru4di4wu2men2
入境问俗	ru4jing4wen4su2
入境问禁	ru4jing4wen4jin4
入境随俗	ru4jing4sui2su2
入孝出弟	ru4xiao4chu1ti4
入孝出悌	ru4xiao4chu1ti4
入宝山空手归	ru4bao3shan1kong1shou3gui1
入宝山而空回	ru4bao3shan1er2kong1hui2
入宝山而空手回	ru4bao3shan1er2kong1shou3hui2
入室升堂	ru4shi4sheng1tang2
入室弟子	ru4shi4di4zi3
入室操戈	ru4shi4cao1ge1
入幕之宾	ru4mu4zhi1bin1
入幕宾	ru4mu4bin1
入情入理	ru4qing2ru4li3
入文出武	ru4wen2chu1wu3
入木三分	ru4mu4san1fen1
入梦生花	ru4meng4sheng1hua1
入死出生	ru4si3chu1sheng1
入海算沙	ru4hai3suan4sha1
入火赴汤	ru4huo3fu4tang1
入理切情	ru4li3qie1qing2
入竟问禁	ru4jing4wen4jin4
入邦问俗	ru4bang1wen4su2
入铁主簿	ru4tie3zhu3bu4
入门问讳	ru4men2wen4hui4
入阁登坛	ru4ge2deng1tan2
入骨相思	ru4gu3xiang1si1
入鲍忘臭	ru4bao4wang4chou4
全其首领	quan2qi2shou3ling3
全军覆没	quan2jun1fu4mo4
全军覆灭	quan2jun1fu4mie4
全力以赴	quan2li4yi3fu4
全力赴之	quan2li4fu4zhi1
全功尽弃	quan2gong1jin4qi4
全受全归	quan2shou4quan2gui1
全国一盘棋	quan2guo2yi1pan2qi2
全始全终	quan2shi3quan2zhong1
全家福	quan2jia1fu2
全局在胸	quan2ju2zai4xiong1
全心全意	quan2xin1quan2yi4
全无人性	quan2wu2ren2xing4
全无心肝	quan2wu2xin1gan1
全无忌惮	quan2wu2ji4dan4
全智全能	quan2zhi4quan2neng2
全民皆兵	quan2min2jie1bing1
全狮搏兔	quan2shi1bo2tu4
全璧归赵	quan2bi4gui1zhao4
全盘托出	quan2pan2tuo1chu1
全知全能	quan2zhi1quan2neng2
全神倾注	quan2shen2qing1zhu4
全神关注	quan2shen2guan1zhu4
全神灌注	quan2shen2guan4zhu4
全神贯注	quan2shen2guan4zhu4
全福远祸	quan2fu2yuan3huo4
全科人儿	quan2ke1ren2er2
全能全智	quan2neng2quan2zhi4
全身远祸	quan2shen1yuan3huo4
全躯保妻子	quan2qu1bao3qi1zi3
八万四千	ba1wan4si4qian1
八两半斤	ba1liang3ban4jin1
八九不离十	ba1jiu3bu4li2shi2
八仙过海	ba1xian1guo4hai3
八公草木	ba1gong1cao3mu4
八字打开	ba1zi4da3kai1
八字没一撇	ba1zi4mei2yi1pie3
八字没见一撇	ba1zi4mei2jian4yi1pie3
八府巡按	ba1fu3xun2an4
八怪七喇	ba1guai4qi1la3
八恒河沙	ba1heng2he2sha1
八抬大轿	ba1tai2da4jiao4
八拜为交	ba1bai4wei2jiao1
八拜之交	ba1bai4zhi1jiao1
八拜定交	ba1bai4ding4jiao1
八拜至交	ba1bai4zhi4jiao1
八攻八克	ba1gong1ba1ke4
八斗之才	ba1dou3zhi1cai2
八斗才	ba1dou3cai2
八方呼应	ba1fang1hu1ying4
八方支持	ba1fang1zhi1chi2
八方支援	ba1fang1zhi1yuan2
八方风雨	ba1fang1feng1yu3
八珍玉食	ba1zhen1yu4shi2
八百姻娇	ba1bai3yin1jiao1
八百孤寒	ba1bai3gu1han2
八砖学士	ba1zhuan1xue2shi4
八窗玲珑	ba1chuang1ling2long2
八索九丘	ba1suo3jiu3qiu1
八纮同轨	ba1hong2tong2gui3
八花九裂	ba1hua1jiu3lie4
八荒之外	ba1huang1zhi1wai4
八街九陌	ba1jie1jiu3mo4
八达四通	ba1da2si4tong1
八门五花	ba1men2wu3hua1
八难三灾	ba1nan4san1zai1
八面受敌	ba1mian4shou4di2
八面圆通	ba1mian4yuan2tong1
八面威风	ba1mian4wei1feng1
八面张罗	ba1mian4zhang1luo5
八面玲珑	ba1mian4ling2long2
八面莹澈	ba1mian4ying2che4
八面见光	ba1mian4jian4guang1
八面驶风	ba1mian4shi3feng1
八音迭奏	ba1yin1die2zou4
八音遏密	ba1yin1e4mi4
公不离婆	gong1bu4li2po2
公之于众	gong1zhi1yu2zhong4
公买公卖	gong1mai3gong1mai4
公事公办	gong1shi4gong1ban4
公余之暇	gong1yu2zhi1xia2
公侯勋卫	gong1hou2xun2wei4
公侯干城	gong1hou2gan1cheng2
公冶非罪	gong1ye3fei1zui4
公听并观	gong1ting1bing4guan1
公子王孙	gong1zi3wang2sun1
公尔忘私	gong1er3wang4si1
公平交易	gong1ping2jiao1yi4
公平合理	gong1ping2he2li3
公平无私	gong1ping2wu2si1
公平正直	gong1ping2zheng4zhi2
公忠体国	gong1zhong1ti3guo2
公才公望	gong1cai2gong1wang4
公报私仇	gong1bao4si1chou2
公报私雠	gong1bao4si1chou2
公文旅行	gong1wen2lv3xing2
公明正大	gong1ming2zheng4da4
公是公非	gong1shi4gong1fei1
公正不阿	gong1zheng4bu4e1
公正严明	gong1zheng4yan2ming2
公正廉明	gong1zheng4lian2ming2
公正廉洁	gong1zheng4lian2jie2
公正无私	gong1zheng4wu2si1
公然侮辱	gong1ran2wu3ru4
公私两便	gong1si1liang3bian4
公私两利	gong1si1liang3li4
公私两济	gong1si1liang3ji4
公私交困	gong1si1jiao1kun4
公私交迫	gong1si1jiao1po4
公私兼济	gong1si1jian1ji4
公私兼顾	gong1si1jian1gu4
公私分明	gong1si1fen1ming2
公私猬集	gong1si1wei4ji2
公而忘私	gong1er2wang4si1
公耳忘私	gong1er3wang4si1
公行无忌	gong1xing2wu2ji4
公规密谏	gong1gui1mi4jian4
公诸于世	gong1zhu1yu2shi4
公诸同好	gong1zhu1tong2hao4
公车上书	gong1che1shang4shu1
公道合理	gong1dao4he2li3
公道总在人心	gong1dao4zong3zai4ren2xin1
公道自在人心	gong1dao4zi4zai4ren2xin1
公道难明	gong1dao4nan2ming2
公门有公	gong1men2you3gong1
公门桃李	gong1men2tao2li3
六亲不和	liu4qin1bu4he2
六亲不认	liu4qin1bu4ren4
六亲同运	liu4qin1tong2yun4
六亲无靠	liu4qin1wu2kao4
六出奇计	liu4chu1qi2ji4
六出纷飞	liu4chu1fen1fei1
六十甲子	liu4shi2jia3zi3
六合之内	liu4he2zhi1nei4
六合同风	liu4he2tong2feng1
六合时邕	liu4he2shi2yong1
六国封相	liu4guo2feng1xiang1
六宅不安	liu4zhai2bu4an1
六宫粉黛	liu4gong1fen3dai4
六尘不染	liu4chen2bu4ran3
六尺之孤	liu4chi3zhi1gu1
六尺之托	liu4chi3zhi1tuo1
六月飞霜	liu4yue4fei1shuang1
六朝脂粉	liu4chao2zhi1fen3
六朝金粉	liu4chao2jin1fen3
六根不净	liu4gen1bu4jing4
六根清净	liu4gen1qing1jing4
六根清静	liu4gen1qing1jing4
六畜不安	liu4chu4bu4an1
六畜兴旺	liu4chu4xing1wang4
六神不安	liu4shen2bu4an1
六神无主	liu4shen2wu2zhu3
六经三史	liu4jing1san1shi3
六经注我	liu4jing1zhu4wo3
六耳不传道	liu4er3bu4chuan2dao4
六耳不同谋	liu4er3bu4tong2mou2
六脉调和	liu4mai4tiao2he2
六臂三头	liu4bi4san1tou2
六艺经传	liu4yi4jing1zhuan4
六街三市	liu4jie1san1shi4
六街三陌	liu4jie1san1mo4
六趣轮回	liu4qu4lun2hui2
六通四辟	liu4tong1si4pi4
六通四达	liu4tong1si4da2
六道轮回	liu4dao4lun2hui2
六问三推	liu4wen4san1tui1
六阳会首	liu4yang2hui4shou3
六韬三略	liu4tao1san1lve4
六马仰秣	liu4ma3yang3mo4
兰友瓜戚	lan2you3gua1qi1
兰因絮果	lan2yin1xu4guo3
兰姿蕙质	lan2zi1hui4zhi4
兰形棘心	lan2xing2ji2xin1
兰心蕙性	lan2xin1hui4xing4
兰怨桂亲	lan2yuan4gui4qin1
兰情蕙性	lan2qing2hui4xing4
兰摧玉折	lan2cui1yu4zhe2
兰桂腾芳	lan2gui4teng2fang1
兰桂齐芳	lan2gui4qi2fang1
兰梦之征	lan2meng4zhi1zheng1
兰熏桂馥	lan2xun1gui4fu4
兰艾同焚	lan2ai4tong2fen2
兰艾难分	lan2ai4nan2fen1
兰芝常生	lan2zhi1chang2sheng1
兰芷之室	lan2zhi3zhi1shi4
兰芷萧艾	lan2zhi3xiao1ai4
兰蒸椒浆	lan2zheng1jiao1jiang1
兰薰桂馥	lan2xun1gui4fu4
兰质熏心	lan2zhi4xun1xin1
兰质蕙心	lan2zhi4hui4xin1
兰质薰心	lan2zhi4xun1xin1
共为唇齿	gong4wei2chun2chi3
共商国是	gong4shang1guo2shi4
共存共荣	gong4cun2gong4rong2
共挽鹿车	gong4wan3lu4che1
共枝别干	gong4zhi1bie2gan4
共济世业	gong4ji4shi4ye4
共相唇齿	gong4xiang1chun2chi3
共相标榜	gong4xiang1biao1bang3
共襄盛举	gong4xiang1sheng4ju3
共贯同条	gong4guan4tong2tiao2
共饮一江水	gong4yin3yi1jiang1shui3
关山迢递	guan1shan1tiao2di4
关山阻隔	guan1shan1zu3ge2
关心民瘼	guan1xin1min2mo4
关怀备至	guan1huai2bei4zhi4
关税壁垒	guan1shui4bi4lei3
关键时刻	guan1jian4shi2ke4
关门大吉	guan1men2da4ji2
关门打狗	guan1men2da3gou3
关门捉贼	guan1men2zhuo1zei2
关门落闩	guan1men2luo4shuan1
关门闭户	guan1men2bi4hu4
兴丞相叹	xing1cheng2xiang4tan4
兴事动众	xing1shi4dong4zhong4
兴云作雨	xing1yun2zuo4yu3
兴云作雾	xing1yun2zuo4wu4
兴云吐雾	xing1yun2tu3wu4
兴云布雨	xing1yun2bu4yu3
兴云致雨	xing1yun2zhi4yu3
兴亡成败	xing1wang2cheng2bai4
兴亡祸福	xing1wang2huo4fu2
兴亡继绝	xing1wang2ji4jue2
兴会淋漓	xing4hui4lin2li2
兴兴头头	xing4xing4tou2tou2
兴兵动众	xing1bing1dong4zhong4
兴利剔弊	xing1li4ti1bi4
兴利节用	xing1li4jie2yong4
兴利除害	xing1li4chu2hai4
兴利除弊	xing1li4chu2bi4
兴味索然	xing4wei4suo3ran2
兴味萧然	xing4wei4xiao1ran2
兴复不浅	xing4fu4bu4qian3
兴如嚼蜡	xing4ru2jiao2la4
兴妖作乱	xing1yao1zuo4luan4
兴妖作孽	xing1yao1zuo4nie4
兴妖作怪	xing1yao1zuo4guai4
兴家立业	xing1jia1li4ye4
兴尽悲来	xing4jin4bei1lai2
兴尽意阑	xing4jin4yi4lan2
兴工动众	xing1gong1dong4zhong4
兴师动众	xing1shi1dong4zhong4
兴师见罪	xing1shi1jian4zui4
兴师问罪	xing1shi1wen4zui4
兴废存亡	xing1fei4cun2wang2
兴废继绝	xing1fei4ji4jue2
兴役动众	xing1yi4dong4zhong4
兴戎动众	xing1rong2dong4zhong4
兴文偃武	xing1wen2yan3wu3
兴文匽武	xing1wen2yan3wu3
兴旺发达	xing1wang4fa1da2
兴波作浪	xing1bo1zuo4lang4
兴灭举废	xing1mie4ju3fei4
兴灭继绝	xing1mie4ji4jue2
兴犹不浅	xing4you2bu4qian3
兴致勃勃	xing4zhi4bo2bo2
兴致勃发	xing4zhi4bo2fa1
兴致淋漓	xing4zhi4lin2li2
兴致索然	xing4zhi4suo3ran2
兴观群怨	xing4guan1qun2yuan4
兴言夙驾	xing1yan2su4jia4
兴讹造讪	xing1e2zao4shan4
兴词告状	xing1ci2gao4zhuang4
兴词构讼	xing1ci2gou4song4
兴趣盎然	xing4qu4ang4ran2
兴邦立事	xing1bang1li4shi4
兴邦立国	xing1bang1li4guo2
兴风作浪	xing1feng1zuo4lang4
兴高彩烈	xing4gao1cai3lie4
兴高采烈	xing4gao1cai3lie4
兵上神密	bing1shang4shen2mi4
兵不厌权	bing1bu4yan4quan2
兵不厌诈	bing1bu4yan4zha4
兵不接刃	bing1bu4jie1ren4
兵不污刃	bing1bu4wu1ren4
兵不由将	bing1bu4you2jiang4
兵不血刃	bing1bu4xue4ren4
兵不逼好	bing1bu4bi1hao3
兵不雪刃	bing1bu4xue3ren4
兵临城下	bing1lin2cheng2xia4
兵乱年荒	bing1luan4nian2huang1
兵以诈立	bing1yi3zha4li4
兵凶战危	bing1xiong1zhan4wei1
兵出无名	bing1chu1wu2ming2
兵刃相接	bing1ren4xiang1jie1
兵厉马秣	bing1li4ma3mo4
兵在其颈	bing1zai4qi2jing3
兵在精而不在多	bing1zai4jing1er2bu4zai4duo1
兵多将广	bing1duo1jiang4guang3
兵多者败	bing1duo1zhe3bai4
兵已在颈	bing1yi3zai4jing3
兵强则灭	bing1qiang2ze2mie4
兵强将勇	bing1qiang2jiang4yong3
兵强将猛	bing1qiang2jiang4meng3
兵强马壮	bing1qiang2ma3zhuang4
兵慌马乱	bing1huang1ma3luan4
兵戈扰攘	bing1ge1rao3rang3
兵戈抢攘	bing1ge1qiang3rang3
兵戎相见	bing1rong2xiang1jian4
兵拏祸结	bing1na2huo4jie2
兵挫地削	bing1cuo4di4xue1
兵接弩张	bing1jie1nu3zhang1
兵无常势	bing1wu2chang2shi4
兵无常形	bing1wu2chang2xing2
兵无斗志	bing1wu2dou4zhi4
兵无血刃	bing1wu2xue4ren4
兵火连天	bing1huo3lian2tian1
兵燹之祸	bing1xian3zhi1huo4
兵疲意阻	bing1pi2yi4zu3
兵相骀藉	bing1xiang1tai2ji2
兵精粮足	bing1jing1liang2zu2
兵老将骄	bing1lao3jiang4jiao1
兵荒马乱	bing1huang1ma3luan4
兵行诡道	bing1xing2gui3dao4
兵败如山倒	bing1bai4ru2shan1dao3
兵败将亡	bing1bai4jiang4wang2
兵贵先声	bing1gui4xian1sheng1
兵贵神速	bing1gui4shen2su4
兵车之会	bing1che1zhi1hui4
兵连众结	bing1lian2zhong4jie2
兵连祸接	bing1lian2huo4jie1
兵连祸深	bing1lian2huo4shen1
兵连祸结	bing1lian2huo4jie2
兵销革偃	bing1xiao1ge2yan3
兵闻拙速	bing1wen2zhuo1su4
兵革之祸	bing1ge2zhi1huo4
兵革互兴	bing1ge2hu4xing1
兵革满道	bing1ge2man3dao4
兵马倥偬	bing1ma3kong3zong3
兵骁将勇	bing1xiao1jiang4yong3
其乐不穷	qi2le4bu4qiong2
其乐无涯	qi2le4wu2ya2
其乐无穷	qi2le4wu2qiong2
其乐融融	qi2le4rong2rong2
其势汹汹	qi2shi4xiong1xiong1
其味无穷	qi2wei4wu2qiong2
其命维新	qi2ming4wei2xin1
其奈我何	qi2nai4wo3he2
其应如响	qi2ying4ru2xiang3
其应若响	qi2ying4ruo4xiang3
其来有自	qi2lai2you3zi4
其貌不扬	qi2mao4bu4yang2
其道亡繇	qi2dao4wang2yao2
其道无由	qi2dao4wu2you2
其验如响	qi2yan4ru2xiang3
具一只眼	ju4yi1zhi1yan3
具征民意	ju4zheng1min2yi4
具瞻所归	ju4zhan1suo3gui1
典册高文	dian3ce4gao1wen2
典则俊雅	dian3ze2jun4ya3
典型人物	dian3xing2ren2wu4
典妻鬻子	dian3qi1yu4zi3
典章文物	dian3zhang1wen2wu4
典谟训诰	dian3mo2xun4gao4
典身卖命	dian3shen1mai4ming4
兹事体大	zi1shi4ti3da4
养乱助变	yang3luan4zhu4bian4
养儿备老	yang3er2bei4lao3
养儿防老	yang3er2fang2lao3
养力蓄锐	yang3li4xu4rui4
养威蓄锐	yang3wei1xu4rui4
养家活口	yang3jia1huo2kou3
养家糊口	yang3jia1hu2kou3
养家肥己	yang3jia1fei2ji3
养尊处优	yang3zun1chu3you1
养晦韬光	yang3hui4tao1guang1
养生丧死	yang3sheng1sang4si3
养生之道	yang3sheng1zhi1dao4
养生送死	yang3sheng1song4si3
养生送终	yang3sheng1song4zhong1
养疥成疮	yang3jie4cheng2chuang1
养痈成患	yang3yong1cheng2huan4
养痈畜疽	yang3yong1xu4ju1
养痈自患	yang3yong1zi4huan4
养痈自祸	yang3yong1zi4huo4
养痈致患	yang3yong1zhi4huan4
养痈贻害	yang3yong1yi2hai4
养痈贻患	yang3yong1yi2huan4
养痈遗患	yang3yong1yi2huan4
养精储锐	yang3jing1chu3rui4
养精畜锐	yang3jing1xu4rui4
养精蓄锐	yang3jing1xu4rui4
养虎为患	yang3hu3wei2huan4
养虎伤身	yang3hu3shang1shen1
养虎留患	yang3hu3liu2huan4
养虎自啮	yang3hu3zi4nie4
养虎自残	yang3hu3zi4can2
养虎自毙	yang3hu3zi4bi4
养虎自贻灾	yang3hu3zi4yi2zai1
养虎自遗患	yang3hu3zi4yi2huan4
养虎贻患	yang3hu3yi2huan4
养虎遗患	yang3hu3yi2huan4
养虺成蛇	yang3hui3cheng2she2
养贤纳士	yang3xian2na4shi4
养锐蓄威	yang3rui4xu4wei1
养音九皋	yang3yin1jiu3gao1
养鹰扬去	yang3ying1yang2qu4
兼人之勇	jian1ren2zhi1yong3
兼人之材	jian1ren2zhi1cai2
兼人之量	jian1ren2zhi1liang4
兼人好胜	jian1ren2hao4sheng4
兼功自厉	jian1gong1zi4li4
兼包并容	jian1bao1bing4rong2
兼包并畜	jian1bao1bing4xu4
兼听则聪	jian1ting1ze2cong1
兼善天下	jian1shan4tian1xia4
兼容并包	jian1rong2bing4bao1
兼容并蓄	jian1rong2bing4xu4
兼年之储	jian1nian2zhi1chu3
兼弱攻昧	jian1ruo4gong1mei4
兼收博采	jian1shou1bo2cai3
兼收并容	jian1shou1bing4rong2
兼收并录	jian1shou1bing4lu4
兼收并畜	jian1shou1bing4chu4
兼收并蓄	jian1shou1bing4xu4
兼收并采	jian1shou1bing4cai3
兼朱重紫	jian1zhu1zhong4zi3
兼权尚计	jian1quan2shang4ji4
兼权熟计	jian1quan2shu2ji4
兼爱无私	jian1ai4wu2si1
兼程前进	jian1cheng2qian2jin4
兼程并进	jian1cheng2bing4jin4
兼程而进	jian1cheng2er2jin4
兼筹并顾	jian1chou2bing4gu4
兼而有之	jian1er2you3zhi1
兼葭倚玉	jian1jia1yi3yu4
兼葭秋水	jian1jia1qiu1shui3
兼覆无遗	jian1fu4wu2yi2
兼览博照	jian1lan3bo2zhao4
兼资文武	jian1zi1wen2wu3
兽困则噬	shou4kun4ze2shi4
兽心人面	shou4xin1ren2mian4
兽穷则啮	shou4qiong2ze2nie4
兽聚鸟散	shou4ju4niao3san4
冀北空群	ji4bei3kong1qun2
冁然一笑	chan3ran2yi1xiao4
冁然而笑	chan3ran2er2xiao4
内亲外戚	nei4qin1wai4qi1
内仁外义	nei4ren2wai4yi4
内助之贤	nei4zhu4zhi1xian2
内圣外王	nei4sheng4wai4wang2
内外交困	nei4wai4jiao1kun4
内外勾结	nei4wai4gou1jie2
内外夹击	nei4wai4jia1ji1
内外感佩	nei4wai4gan3pei4
内外有别	nei4wai4you3bie2
内忧外侮	nei4you1wai4wu3
内忧外患	nei4you1wai4huan4
内柔外刚	nei4rou2wai4gang1
内查外调	nei4cha2wai4diao4
内清外浊	nei4qing1wai4zhuo2
内疏外亲	nei4shu1wai4qin1
内疚神明	nei4jiu4shen2ming2
内省不疚	nei4xing3bu4jiu4
内省无愧	nei4xing3wu2kui4
内紧外松	nei4jin3wai4song1
内荏外刚	nei4ren3wai4gang1
内视反听	nei4shi4fan3ting1
内重外轻	nei4zhong4wai4qing1
内顾之忧	nei4gu4zhi1you1
再三再四	zai4san1zai4si4
再不其然	zai4bu4qi2ran2
再作冯妇	zai4zuo4feng2fu4
再作道理	zai4zuo4dao4li3
再做道理	zai4zuo4dao4li3
再合余烬	zai4he2yu2jin4
再实之木根必伤	zai4shi2zhi1mu4gen1bi4shang1
再实之根必伤	zai4shi2zhi1gen1bi4shang1
再当冯妇	zai4dang1feng2fu4
再接再历	zai4jie1zai4li4
再接再厉	zai4jie1zai4li4
再接再捷	zai4jie1zai4jie2
再接再砺	zai4jie1zai4li4
再生之德	zai4sheng1zhi1de2
再生父母	zai4sheng1fu4mu3
再衰三涸	zai4shuai1san1he2
再衰三竭	zai4shuai1san1jie2
再见天日	zai4jian4tian1ri4
再蹈覆辙	zai4dao3fu4zhe2
再造之恩	zai4zao4zhi1en1
冒冒失失	mao4mao4shi1shi1
冒功邀赏	mao4gong1yao1shang3
冒名顶替	mao4ming2ding3ti4
冒大不韪	mao4da4bu4wei3
冒天下之大不韪	mao4tian1xia4zhi1da4bu4wei3
冒昧从事	mao4mei4cong2shi4
冒牌货	mao4pai2huo4
冒里冒失	mao4li3mao4shi1
冒险主义	mao4xian3zhu3yi4
冒险犯难	mao4xian3fan4nan4
冗不见治	rong3bu4jian4zhi4
冗词赘句	rong3ci2zhui4ju4
写经换鹅	xie3jing1huan4e2
军不厌诈	jun1bu4yan4zha4
军不血刃	jun1bu4xue4ren4
军临城下	jun1lin2cheng2xia4
军令如山	jun1ling4ru2shan1
军令状	jun1ling4zhuang4
军多将广	jun1duo1jiang4guang3
军法从事	jun1fa3cong2shi4
冠上加冠	guan1shang4jia1guan1
冠上履下	guan1shang4lv3xia4
冠冕堂皇	guan1mian3tang2huang2
冠履倒施	guan1lv3dao4shi1
冠履倒易	guan1lv3dao4yi4
冠履倒置	guan1lv3dao4zhi4
冠屦倒施	guan4ju4dao3shi1
冠山戴粒	guan4shan1dai4li4
冠带之国	guan1dai4zhi1guo2
冠盖云集	guan1gai4yun2ji2
冠盖如云	guan1gai4ru2yun2
冠盖如市	guan1gai4ru2shi4
冠盖往来	guan1gai4wang3lai2
冠盖相属	guan1gai4xiang1zhu3
冠盖相望	guan1gai4xiang1wang4
冠绝一时	guan4jue2yi1shi2
冠绝古今	guan4jue2gu3jin1
冠绝当时	guan4jue2dang1shi2
冠绝时辈	guan4jue2shi2bei4
冠袍带履	guan1pao2dai4lv3
冢中枯骨	zhong3zhong1ku1gu3
冢木已拱	zhong3mu4yi3gong3
冤仇可解不可结	yuan1chou2ke3jie3bu4ke3jie2
冤仇宜解不宜结	yuan1chou2yi2jie3bu4yi2jie2
冤假错案	yuan1jia3cuo4an4
冤冤相报	yuan1yuan1xiang1bao4
冤天屈地	yuan1tian1qu1di4
冤如巷伯	yuan1ru2xiang4bo2
冤家债主	yuan1jia1zhai4zhu3
冤家可解不可结	yuan1jia1ke3jie3bu4ke3jie2
冤家宜解不宜结	yuan1jia1yi2jie3bu4yi2jie2
冤家路窄	yuan1jia1lu4zhai3
冤沉海底	yuan1chen2hai3di3
冤禽衔石	yuan1qin2xian2shi2
冥冥之中	ming2ming2zhi1zhong1
冥冥之志	ming2ming2zhi1zhi4
冥室椟棺	ming2shi4du2guan1
冥思苦想	ming2si1ku3xiang3
冥思苦索	ming2si1ku3suo3
冥昭瞢暗	ming2zhao1meng2an4
冥漠之乡	ming2mo4zhi1xiang1
冥漠之都	ming2mo4zhi1dou1
冥然兀坐	ming2ran2wu4zuo4
冥行盲索	ming2xing2mang2suo3
冥顽不灵	ming2wan2bu4ling2
冬夏青青	dong1xia4qing1qing1
冬山如睡	dong1shan1ru2shui4
冬扇夏炉	dong1shan4xia4lu2
冬日之温	dong1ri4zhi1wen1
冬日之阳	dong1ri4zhi1yang2
冬日可爱	dong1ri4ke3ai4
冬日夏云	dong1ri4xia4yun2
冬日黑裘	dong1ri4hei1qiu2
冬暖夏凉	dong1nuan3xia4liang2
冬月无复衣	dong1yue4wu2fu4yi1
冬温夏清	dong1wen1xia4qing1
冬烘先生	dong1hong1xian1sheng1
冬烘头脑	dong1hong1tou2nao3
冬烘学究	dong1hong1xue2jiu1
冬烘腐儒	dong1hong1fu3ru2
冬裘夏葛	dong1qiu2xia4ge3
冯唐头白	feng2tang2tou2bai2
冯唐已老	feng2tang2yi3lao3
冯唐易老	feng2tang2yi4lao3
冯唐白首	feng2tang2bai2shou3
冯妇下车	feng2fu4xia4che1
冯河暴虎	feng2he2bao4hu3
冯生弹铗	feng2sheng1dan4jia2
冯虚御风	ping2xu1yu4feng1
冯谖三窟	feng2xuan1san1ku1
冰壑玉壶	bing1he4yu4hu2
冰壶玉尺	bing1hu2yu4chi3
冰壶玉衡	bing1hu2yu4heng2
冰壶秋月	bing1hu2qiu1yue4
冰壸秋月	bing1kun3qiu1yue4
冰天雪地	bing1tian1xue3di4
冰天雪窑	bing1tian1xue3jiao4
冰天雪窖	bing1tian1xue3jiao4
冰寒于水	bing1han2yu2shui3
冰寒雪冷	bing1han2xue3leng3
冰山一角	bing1shan1yi1jiao3
冰山易倒	bing1shan1yi4dao3
冰山难靠	bing1shan1nan2kao4
冰弦玉柱	bing1xian2yu4zhu4
冰心一片	bing1xin1yi1pian4
冰心玉壶	bing1xin1yu4hu2
冰散瓦解	bing1san4wa3jie3
冰柱雪车	bing1zhu4xue3che1
冰洁渊清	bing1jie2yuan1qing1
冰洁玉清	bing1jie2yu4qing1
冰消云散	bing1xiao1yun2san4
冰消冻解	bing1xiao1dong4jie3
冰消冻释	bing1xiao1dong4shi4
冰消气化	bing1xiao1qi4hua4
冰消瓦解	bing1xiao1wa3jie3
冰消雪释	bing1xiao1xue3shi4
冰消雾散	bing1xiao1wu4san4
冰清水冷	bing1qing1shui3leng3
冰清玉洁	bing1qing1yu4jie2
冰清玉润	bing1qing1yu4run4
冰清玉粹	bing1qing1yu4cui4
冰炭不同器	bing1tan4bu4tong2qi4
冰炭不同炉	bing1tan4bu4tong2lu2
冰炭不投	bing1tan4bu4tou2
冰炭不相容	bing1tan4bu4xiang1rong2
冰炭同器	bing1tan4tong2qi4
冰炭相爱	bing1tan4xiang1ai4
冰瓯雪椀	bing1ou1xue3wan3
冰生于水而寒于水	bing1sheng1yu2shui3er2han2yu2shui3
冰肌玉骨	bing1ji1yu4gu3
冰肌雪肠	bing1ji1xue3chang2
冰肌雪肤	bing1ji1xue3fu1
冰解云散	bing1jie3yun2san4
冰解冻释	bing1jie3dong4shi4
冰解壤分	bing1jie3rang3fen1
冰解的破	bing1jie3di4po4
冰释前嫌	bing1shi4qian2xian2
冰释理顺	bing1shi4li3shun4
冰销叶散	bing1xiao1ye4san4
冰销雾散	bing1xiao1wu4san4
冰雪严寒	bing1xue3yan2han2
冰魂素魄	bing1hun2su4po4
冰魂雪魄	bing1hun2xue3po4
冲云破雾	chong1yun2po4wu4
冲冠怒发	chong1guan4nu4fa4
冲冠眦裂	chong1guan4zi4lie4
冲口成章	chong1kou3cheng2zhang1
冲口而出	chong1kou3er2chu1
冲口而发	chong1kou3er2fa1
冲坚毁锐	chong1jian1hui3rui4
冲坚陷阵	chong1jian1xian4zhen4
冲州撞府	chong1zhou1zhuang4fu3
冲州过府	chong1zhou1guo4fu3
冲弱寡能	chong1ruo4gua3neng2
冲昏头脑	chong1hun1tou2nao3
冲锋陷坚	chong1feng1xian4jian1
冲锋陷锐	chong1feng1xian4rui4
冲锋陷阵	chong1feng1xian4zhen4
冲风之末	chong1feng1zhi1mo4
冲风冒雨	chong1feng1mao4yu3
冲风破浪	chong1feng1po4lang4
